CURVE,X,Y
82,250,11876.4
82,260,11485.7
82,280,10804.8
82,290,10503.400000000001
82,300,10224.4
82,310,9967.7
82,320,9722.1
82,340,9253.3
82,350,9030.100000000002
79,99,0
79,100,9873.3
79,110,11923.0
79,120,13581.6
79,130,14442.200000000003
79,140,15177.6
79,160,15271.500000000002
79,180,15240.2
79,190,15302.8
79,200,15693.900000000001
79,210,16053.800000000001
79,220,16382.4
79,230,16679.7
79,240,16961.3
79,250,17289.9
79,260,17602.9
79,270,17884.5
79,280,18150.5
79,290,18400.9
79,300,18682.5
79,310,18932.9
79,330,19402.3
79,340,19668.3
79,350,19887.300000000003
76,99,0
76,100,4458.7
76,110,7030.4
76,120,9805.5
76,140,17168.9
76,150,19148.5
76,160,20980.1
76,170,22682.2
76,180,24143.8
76,190,25383.4
76,200,26289.9
76,210,27048.5
76,220,27733.000000000004
76,230,28362.000000000004
76,240,28880.1
76,260,29712.6
76,270,30082.6
76,280,30415.6
76,290,30711.700000000004
76,300,30933.7
76,320,31340.700000000004
76,330,31525.7
76,350,31858.7
75,99,0
75,100,1670.3
75,110,2652.9
75,120,3733.7
75,130,5158.4
75,140,6534.0
75,150,7270.9
75,160,7958.700000000001
75,170,8597.4
75,180,9186.9
75,190,9629.1
75,200,9973.000000000002
75,210,10267.8
75,230,10759.000000000002
75,250,11152.1
75,270,11446.8
75,310,11839.9
75,320,11889.0
75,330,11987.2
75,350,12085.5
49,99,0
49,100,641.9
49,110,713
49,120,779.7
49,130,840.6
49,140,895.2
46,99,0
46,100,304.4
46,110,338.1
46,120,369.8
46,130,398.6
46,140,424.5
45,99,0
45,100,195.7
45,110,217.4
45,120,237.7
45,130,256.3
45,140,272.9
44,99,0
44,100,43.5
44,110,48.3
44,120,52.8
44,130,57
44,140,60.7
37,0,900
544,0,900
544,10,450
15,0,350
2,0,1
8,0,1
8,5,1
8,6,0
233,0,0
1964,0,0
1964,10,1.5
1964,20,2.8
1964,40,6
1964,60,8.8
1964,70,10
1964,90,12
1964,100,12.9
1964,120,14.3
1964,130,14.9
1964,150,15.9
1964,170,16.7
1964,210,17.9
1964,230,18.3
1964,240,18.4
1964,250,18.6
1964,260,18.7
1964,270,18.9
1964,330,19.5
1964,340,19.5
1964,350,19.6
1746,0,0
1746,10,2.5
1746,20,6.7
1746,30,11.2
1746,40,15.2
1746,50,18.7
1746,60,21.7
1746,70,24.4
1746,80,26.7
1746,90,28.8
1746,100,30.6
1746,110,32.2
1746,120,33.7
1746,130,35
1746,140,36.2
1746,150,37.3
1746,160,38.3
1746,170,39.1
1746,180,40
1746,200,41.4
1746,230,43.2
1746,250,44.2
1746,290,45.8
1746,300,46.1
1746,310,46.5
1746,330,47.1
1746,340,47.3
1746,350,47.6
958,0,0
958,10,2.2
958,20,5.2
958,30,8.6
958,40,11.7
958,50,14.5
958,60,16.9
958,70,19
958,80,20.9
958,90,22.6
958,100,24.2
958,120,26.8
958,130,27.9
958,140,28.9
958,150,29.8
958,170,31.4
958,180,32.1
958,210,33.9
958,230,34.9
958,270,36.5
958,280,36.8
958,290,37.2
958,310,37.8
958,320,38
958,340,38.6
958,350,38.8
633,0,0
633,10,2.2
633,20,5.3
633,30,8.8
633,40,11.9
633,50,14.7
633,60,17.2
633,70,19.4
633,80,21.3
633,90,23.1
633,100,24.6
633,110,26
633,130,28.4
633,140,29.4
633,150,30.3
633,170,31.9
633,190,33.3
633,210,34.5
633,230,35.5
633,270,37.1
633,280,37.4
633,290,37.8
633,320,38.7
633,330,38.9
633,340,39.2
633,350,39.4
2225,0,0
2225,10,2.9
2225,20,8.7
2225,30,14.2
2225,40,18.9
2225,50,22.8
2225,60,26.1
2225,70,28.9
2225,80,31.3
2225,90,33.4
2225,100,35.3
2225,110,36.9
2225,120,38.3
2225,130,39.6
2225,150,41.8
2225,170,43.6
2225,200,45.7
2225,210,46.3
2225,220,46.8
2225,230,47.4
2225,240,47.8
2225,250,48.3
2225,280,49.5
2225,330,51
2225,340,51.2
2225,350,51.5
1643,0,0
1643,10,3
1643,20,8.1
1643,30,13.4
1643,40,18
1643,50,22
1643,60,25.4
1643,70,28.4
1643,80,31
1643,90,33.3
1643,100,35.3
1643,110,37.1
1643,120,38.7
1643,130,40.2
1643,140,41.5
1643,160,43.7
1643,170,44.7
1643,180,45.5
1643,190,46.4
1643,210,47.8
1643,230,49
1643,270,51
1643,290,51.8
1643,300,52.1
1643,310,52.5
1643,350,53.7
1420,0,0
1420,10,3
1420,20,8.5
1420,30,14.1
1420,40,18.9
1420,50,23.1
1420,60,26.6
1420,70,29.7
1420,80,32.5
1420,90,34.8
1420,100,36.9
1420,110,38.8
1420,120,40.4
1420,130,41.9
1420,140,43.2
1420,150,44.4
1420,160,45.5
1420,170,46.5
1420,190,48.3
1420,220,50.4
1420,230,51
1420,270,53
1420,290,53.8
1420,300,54.1
1420,310,54.5
1420,350,55.7
2106,0,0
2106,10,3
2106,20,8.1
2106,30,13.4
2106,40,18
2106,50,22
2106,60,25.4
2106,70,28.4
2106,80,31
2106,90,33.3
2106,100,35.3
2106,110,37.1
2106,120,38.7
2106,130,40.2
2106,140,41.5
2106,160,43.7
2106,170,44.7
2106,180,45.5
2106,190,46.4
2106,210,47.8
2106,230,49
2106,270,51
2106,290,51.8
2106,300,52.1
2106,310,52.5
2106,350,53.7
1162,0,0
1162,10,3
1162,20,8.1
1162,30,13.4
1162,40,18
1162,50,22
1162,60,25.4
1162,70,28.4
1162,80,31
1162,90,33.3
1162,100,35.3
1162,110,37.1
1162,120,38.7
1162,130,40.2
1162,140,41.5
1162,160,43.7
1162,170,44.7
1162,180,45.5
1162,190,46.4
1162,210,47.8
1162,230,49
1162,270,51
1162,290,51.8
1162,300,52.1
1162,310,52.5
1162,350,53.7
857,0,0
857,10,2.9
857,20,8.7
857,30,14.2
857,40,18.9
857,50,22.8
857,60,26.1
857,70,28.9
857,80,31.3
857,90,33.4
857,100,35.3
857,110,36.9
857,120,38.3
857,130,39.6
857,150,41.8
857,170,43.6
857,200,45.7
857,210,46.3
857,220,46.8
857,230,47.4
857,240,47.8
857,250,48.3
857,280,49.5
857,330,51
857,340,51.2
857,350,51.5
319,0,0
319,10,2.5
319,20,6.7
319,30,11.2
319,40,15.2
319,50,18.7
319,60,21.7
319,70,24.4
319,80,26.7
319,90,28.8
319,100,30.6
319,110,32.2
319,120,33.7
319,130,35
319,140,36.2
319,150,37.3
319,160,38.3
319,170,39.1
319,180,40
319,200,41.4
319,230,43.2
319,250,44.2
319,290,45.8
319,300,46.1
319,310,46.5
319,330,47.1
319,340,47.3
319,350,47.6
2431,0,0
2431,10,0
2431,20,0.1
2431,30,0.3
2431,40,0.7
2431,50,1.4
2431,60,2.2
2431,70,3.1
2431,80,4.1
2431,90,5
2431,110,6.6
2431,120,7.3
2431,130,7.9
2431,140,8.4
2431,150,8.8
2431,170,9.2
2431,190,9.4
2431,210,9.2
2431,220,9.2
2431,230,9.1
2431,240,9.1
2431,260,8.9
2431,270,8.9
2431,290,8.7
1418,0,0
1418,10,0
1418,20,0.1
1418,30,0.3
1418,40,0.7
1418,50,1.4
1418,70,3.2
1418,80,4.2
1418,100,6
1418,110,6.8
1418,120,7.5
1418,130,8.1
1418,140,8.6
1418,150,9
1418,160,9.3
1418,170,9.5
1418,180,9.6
1418,200,9.6
1418,220,9.4
1418,230,9.4
1418,250,9.2
1418,260,9.2
1418,280,9
1418,290,9
1418,299,8.9
1410,0,0
1410,10,0
1410,20,0.1
1410,30,0.3
1410,40,0.7
1410,50,1.4
1410,60,2.2
1410,70,3.1
1410,80,4.1
1410,100,5.9
1410,120,7.3
1410,130,7.9
1410,140,8.4
1410,150,8.8
1410,160,9.1
1410,170,9.3
1410,180,9.4
1410,200,9.4
1410,220,9.2
1410,230,9.2
1410,250,9
1410,260,9
1410,270,8.9
1410,280,8.9
1410,290,8.8
1410,299,8.7
1755,0,0
1755,10,0
1755,20,0.1
1755,30,23
1755,40,93.5
1755,50,176.6
1755,60,261.7
1755,70,340.5
1755,80,417.8
1755,90,485.4
1755,100,544
1755,110,598.8
1755,120,650.3
1755,130,696.8
1755,140,738.4
1755,150,776
1755,160,811.2
1755,170,842.8
1755,180,871.7
1755,190,898.7
1755,200,922.3
1755,210,943.8
1755,220,963.2
1752,0,0
1752,10,0
1752,20,0.1
1752,30,13.2
1752,40,53.5
1752,50,100.9
1752,60,149.7
1752,70,194.8
1752,80,239.1
1752,90,277.4
1752,100,311.2
1752,110,342.5
1752,120,372
1752,130,398.5
1752,140,422.3
1752,150,443.8
1752,160,464.1
1752,170,482.1
1752,180,498.7
1752,190,513.9
1752,200,527.7
1752,210,539.8
1752,220,551.1
630,0,0
630,10,0
630,20,0.1
630,30,1.5
630,40,9.3
630,50,30
630,60,67.2
630,70,119.2
630,80,179.7
630,90,242.1
630,100,303
630,110,360
630,120,411.5
630,130,456.5
630,140,494.5
630,150,525.3
630,160,549.2
630,170,566.4
630,180,577.3
630,190,582.6
630,200,582.8
630,210,578.4
630,220,570.2
630,230,558.6
630,240,544.3
630,250,532.8
630,260,529.4
630,270,534.4
630,290,527
630,299,523.6
627,0,0
627,10,0
627,20,0.1
627,30,0.9
627,40,5.4
627,50,17
627,60,38.4
627,70,68.1
627,80,102.7
627,90,138.5
627,100,173.3
627,110,205.9
627,120,235.5
627,130,261.1
627,140,282.9
627,150,300.3
627,160,314.1
627,170,323.9
627,180,330
627,190,333.2
627,200,333.3
627,210,330.7
627,220,326.1
627,230,319.6
627,240,311.4
627,250,304.7
627,260,302.7
627,270,305.7
627,280,303.5
627,290,301.2
627,299,299.5
1155,0,0
1155,10,0
1155,20,0.1
1155,30,0.1
1155,80,0.6
1155,90,0.6
1155,110,0.8
1155,120,0.8
1155,130,0.9
1155,150,0.9
1155,160,1
1155,210,1
1155,220,0.9
2322,0,0
2322,10,0
2322,20,0.1
2322,30,0.3
2322,40,0.7
2322,50,1.4
2322,60,2.2
2322,70,2.9
2322,80,3.7
2322,90,4.4
2322,100,5
2322,110,5.5
2322,120,5.9
2322,130,6.2
2322,140,6.4
2322,160,6.6
2322,190,6.3
2322,200,6.1
2322,210,6
2322,220,6
2322,290,5.3
2322,299,5.2
2314,0,0
2314,10,0
2314,20,0.1
2314,30,0.3
2314,40,0.7
2314,60,2.1
2314,70,2.9
2314,90,4.3
2314,100,4.9
2314,110,5.4
2314,120,5.8
2314,130,6.1
2314,140,6.3
2314,150,6.4
2314,170,6.4
2314,190,6.2
2314,200,6
2314,210,5.9
2314,220,5.9
2314,290,5.2
2314,299,5.1
1740,0,0
1740,10,0
1740,20,0.1
1740,30,0.5
1740,40,1.5
1740,50,3.2
1740,60,5.5
1740,70,8.1
1740,80,10.8
1740,90,13.4
1740,100,15.9
1740,110,18.2
1740,120,20.2
1740,130,21.9
1740,140,23.4
1740,150,24.6
1740,160,25.5
1740,170,26.1
1740,180,26.5
1740,190,26.6
1740,200,26.6
1740,210,26.4
1740,230,26.2
1740,240,26
1740,290,25.5
1740,299,25.3
2163,0,0
2163,10,0
2163,20,0.1
2163,30,5
2163,40,13
2163,50,21.8
2163,60,30.2
2163,70,38
2163,80,44.8
2163,90,51.1
2163,100,57.1
2163,110,62.4
2163,120,67.3
2163,130,71.9
2163,140,76.1
2161,0,0
2161,10,0
2161,20,0.1
2161,30,6.3
2161,40,16.3
2161,50,27.2
2161,60,37.7
2161,70,47.5
2161,80,56
2161,90,63.9
2161,100,71.4
2161,110,78
2161,120,84.2
2161,130,89.8
2161,140,95.1
2110,0,0
2110,10,0
2110,20,0.1
2110,30,2.8
2110,40,7.3
2110,50,12.2
2110,60,17
2110,70,21.4
2110,80,25.2
2110,90,28.7
2110,100,32.1
2110,110,35.1
2110,120,37.9
2110,130,40.4
2110,140,42.8
2109,0,0
2109,10,0
2109,20,0.1
2109,30,7.1
2109,40,18.3
2109,50,30.6
2109,60,42.4
2109,70,53.4
2109,80,63
2109,90,71.9
2109,100,80.3
2109,110,87.7
2109,120,94.7
2109,130,101.1
2109,140,107
1167,0,0
1167,10,0
1167,20,0.1
1167,30,6.6
1167,40,17.2
1167,50,28.7
1167,60,39.8
1167,70,50.2
1167,80,59.2
1167,90,67.4
1167,100,75.3
1167,110,82.4
1167,120,88.9
1167,130,94.9
1167,140,100.4
851,0,0
851,10,0
851,20,0.1
851,30,0.9
851,40,3.5
851,50,8.8
851,60,16.6
851,70,26.4
851,80,37.2
851,90,48.4
851,100,59.5
851,110,70.2
851,120,80.1
851,130,89
851,140,96.8
851,150,103.4
851,160,108.8
851,170,112.9
851,180,115.9
851,190,117.8
851,200,118.3
851,210,117.5
851,220,116.3
851,290,112.8
851,299,112.4
1866,0,0
1866,10,0
1866,20,0.1
1866,30,0.3
1866,40,0.4
1866,90,1.4
1866,100,1.5
1866,110,1.7
1866,140,2
1866,160,2
1866,170,2.1
1866,190,2.1
1866,200,2
1866,270,2
1866,280,1.9
1349,0,0
1349,10,0
1349,20,0.1
1349,30,0.3
1349,50,0.9
1349,60,1.1
1349,90,2
957,0,0
957,10,0
957,20,0.1
957,30,0.3
957,40,0.8
957,50,1.4
957,80,3.8
957,90,4.5
957,110,5.7
957,120,6.1
957,130,6.4
957,140,6.6
957,150,6.7
957,170,6.7
957,190,6.5
957,200,6.3
957,210,6.2
957,220,6.2
957,290,5.5
957,299,5.4
949,0,0
949,10,0
949,20,0.1
949,30,0.3
949,40,0.7
949,50,1.4
949,70,3
949,90,4.4
949,100,5
949,120,6
949,130,6.3
949,140,6.5
949,150,6.6
949,170,6.6
949,180,6.5
949,190,6.3
949,280,5.4
949,290,5.4
949,299,5.3
1877,0,0
1877,10,0
1877,20,0.1
1877,30,0.3
1877,40,0.6
1877,50,0.8
1877,60,1.1
1877,70,1.3
1877,80,1.6
1877,90,1.8
464,0,0
464,10,0
464,20,0.1
464,30,0.3
464,40,0.6
464,50,0.8
464,60,1.1
464,90,1.7
2612,0,0
2612,10,0
2612,20,0.1
2612,50,0.7
2612,60,1
2612,70,1.2
2612,80,1.5
2612,90,1.7
2602,0,0
2602,10,0
2602,20,0.1
2602,70,1.1
2602,80,1.4
2602,90,1.5
2602,110,1.9
2602,140,2.2
2602,150,2.2
2602,160,2.3
2602,180,2.3
2602,190,2.2
549,0,0
549,10,0
549,20,0.1
549,40,1.1
549,50,1.7
549,60,2.1
549,70,2.6
549,80,3
549,90,3.5
545,0,0
545,10,0
545,20,0.1
545,40,0.7
545,50,1.1
545,90,2.3
335,0,0
335,10,0
335,20,0.1
335,30,23
335,40,93.5
335,50,176.6
335,60,261.7
335,70,340.5
335,80,417.8
335,90,485.4
335,100,544
335,110,598.8
335,120,650.3
335,130,696.8
335,140,738.4
335,150,776
335,160,811.2
335,170,842.8
335,180,871.7
335,190,898.7
335,200,922.3
335,210,943.8
335,220,963.2
332,0,0
332,10,0
332,20,0.1
332,30,15.8
332,40,63.8
332,50,120.5
332,60,178.5
332,70,232.2
332,80,284.9
332,90,331.2
332,100,370.9
332,110,408.4
332,120,443.5
332,130,475.1
332,140,503.6
332,150,529.2
332,160,553.3
332,170,574.9
332,180,594.5
332,190,612.8
332,200,628.9
332,210,643.7
332,220,656.8
133,0,0
133,10,0
133,20,0.1
133,100,1.7
133,110,1.8
133,120,2
133,130,2.1
133,140,2.1
133,150,2.2
1413,0,0
1413,10,0
1413,20,0.2
1413,30,0.9
1413,40,2.5
1413,50,5
1413,60,8.1
1413,70,11.5
1413,80,15
1413,90,18.4
1413,100,21.5
1413,110,24.4
1413,120,26.9
1413,130,29.1
1413,140,30.9
1413,150,32.3
1413,160,33.4
1413,170,34.1
1413,180,34.5
1413,190,34.6
1413,200,34.5
1413,210,34.1
1413,240,33.5
1413,250,33.2
1413,270,32.8
1413,280,32.5
1413,290,32.3
1413,299,32.1
2513,0,0
2513,10,0
2513,20,0.2
2513,30,1.4
2513,40,2.9
2513,50,4.5
2513,60,5.9
2513,90,9.5
2513,100,10.5
952,0,0
952,10,0
952,20,0.2
952,30,1.1
952,40,2.7
952,50,5.1
952,60,7.9
952,70,10.9
952,80,13.7
952,90,16.3
952,100,18.5
952,110,20.4
952,120,21.9
952,130,23
952,140,23.7
952,150,24.2
952,160,24.3
952,170,24.2
952,180,23.8
952,190,23.3
952,200,22.7
952,210,22.3
952,220,22.2
952,230,21.8
952,240,21.5
952,260,20.7
952,270,20.4
952,280,20
952,290,19.7
952,299,19.3
2162,0,0
2162,10,0
2162,20,0.2
2162,30,10
2162,40,26.1
2162,50,43.6
2162,60,60.3
2162,70,76
2162,80,89.6
2162,90,102.2
2162,100,114.2
2162,110,124.8
2162,120,134.6
2162,130,143.7
2162,140,152.2
1427,0,0
1427,10,0
1427,20,0.2
1427,30,2.8
1427,40,6.6
1427,60,14.4
1427,70,17.8
1427,80,20.9
1427,90,23.9
1427,100,26.6
1427,110,29
1427,120,31.3
1427,130,33.4
854,0,0
854,10,0
854,20,0.2
854,30,1.5
854,40,5.9
854,50,14.6
854,60,27.7
854,70,44
854,80,62
854,90,80.7
854,100,99.2
854,110,117
854,120,133.5
854,130,148.4
854,140,161.3
854,150,172.3
854,160,181.3
854,170,188.2
854,180,193.2
854,190,196.4
854,200,197.1
854,210,195.8
854,220,193.9
854,230,193.1
854,240,192.2
854,260,190.6
854,270,189.7
854,280,188.9
854,290,188
854,299,187.3
313,0,0
313,10,0
313,20,0.2
313,30,1.4
313,40,4.1
313,50,8.8
313,60,15
313,70,22
313,80,29.2
313,90,36.3
313,100,43
313,110,49.1
313,120,54.6
313,130,59.3
313,140,63.3
313,150,66.5
313,160,68.9
313,170,70.6
313,180,71.6
313,190,72.1
313,200,71.9
313,210,71.4
313,250,70.2
313,260,69.8
313,290,68.9
313,299,68.6
1635,0,0
1635,10,0
1635,20,0.1
1635,30,0.1
1635,80,0.6
1635,90,0.6
1635,110,0.8
1635,120,0.8
1635,130,0.9
1635,140,0.9
1635,150,1
1635,250,1
1635,260,0.9
241,0,0
241,10,0
241,20,0.1
241,30,0.3
241,40,0.6
241,50,1
241,90,2.2
42,0,0
42,10,0
42,20,0.1
42,30,0.9
42,40,2.3
42,50,3.8
42,60,5.5
42,90,10
42,110,12.6
42,130,14.8
42,140,15.8
863,0,0
863,10,0
863,20,0.4
863,30,9.6
863,40,25
863,50,41.9
863,60,59.9
863,70,77.5
863,80,93.1
863,90,108.8
863,100,123.1
863,110,136.3
863,120,148.4
863,130,159.8
863,140,170
863,150,179.3
863,160,187.7
1651,0,0
1651,10,0
1651,20,0.5
1651,30,25.4
1651,40,65.9
1651,50,110.1
1651,60,152.5
1651,70,192.1
1651,80,226.6
1651,90,258.3
1651,100,288.6
1651,110,315.4
1651,120,340.4
1651,130,363.3
1651,140,384.7
2222,0,0
2222,10,0
2222,20,0.4
2222,30,3.6
2222,40,14.1
2222,50,34.4
2222,60,65.4
2222,70,103.7
2222,80,146.1
2222,90,190.4
2222,100,234.3
2222,110,276.3
2222,120,315.1
2222,130,350.2
2222,140,380.8
2222,150,406.6
2222,160,427.8
2222,170,444.1
2222,180,456
2222,190,463.5
2222,200,465.3
2222,210,462.1
2222,220,457.6
2222,230,455.7
2222,240,453.6
2222,250,451.7
2222,260,449.7
2222,270,447.6
2222,280,445.6
2222,290,443.7
2222,299,441.9
1536,0,0
1536,10,0
1536,20,0.4
1536,30,7.5
1536,40,17.8
1536,60,39
1536,70,48.3
1536,80,56.6
1536,90,64.6
1536,100,71.9
1536,110,78.6
1536,120,84.8
1536,130,90.5
853,0,0
853,10,0
853,20,0.4
853,30,3.8
853,40,14.3
853,50,34.9
853,60,66.6
853,70,105.4
853,80,148.5
853,90,193.6
853,100,238.3
853,110,280.9
853,120,320.5
853,130,356.1
853,140,387.2
853,150,413.5
853,160,435.1
853,170,451.6
853,180,463.7
853,190,471.4
853,200,473
853,210,469.7
853,220,465.4
853,230,463.3
853,240,461.3
853,250,459.2
853,290,451.2
853,299,449.5
311,0,0
311,10,0
311,20,0.4
311,30,2.7
311,40,8.3
311,50,17.6
311,60,29.9
311,70,43.9
311,80,58.3
311,90,72.5
311,100,85.9
311,110,98.3
311,120,109.2
311,130,118.7
311,140,126.6
311,150,132.9
311,160,137.8
311,170,141.2
311,180,143.3
311,190,144.2
311,200,143.8
311,210,142.9
311,220,142.3
311,230,141.6
311,240,141
311,250,140.3
311,270,139.1
311,280,138.4
311,290,137.8
311,299,137.2
2317,0,0
2317,10,0
2317,20,0.6
2317,30,2.9
2317,40,7.3
2317,50,13.8
2317,60,21.5
2317,70,29.4
2317,80,37.1
2317,90,44
2317,100,50.1
2317,110,55.2
2317,120,59.2
2317,130,62.2
2317,140,64.3
2317,150,65.4
2317,160,65.7
2317,170,65.4
2317,180,64.4
2317,200,61.4
2317,210,60.3
2317,220,60
2317,230,59
2317,240,58.1
2317,270,55.1
2317,280,54.2
2317,299,52.3
2231,0,0
2231,10,0
2231,20,0.7
2231,30,14.7
2231,40,38.2
2231,50,64.3
2231,60,91.8
2231,70,118.7
2231,80,142.6
2231,90,166.7
2231,100,188.6
2231,110,208.8
2231,120,227.4
2231,130,244.8
2231,140,260.5
2231,150,274.7
2231,160,287.6
1747,0,0
1747,10,0
1747,20,0.8
1747,30,8.9
1747,40,15.4
1747,50,19.1
1747,60,21.6
1747,70,23.2
1747,80,24.6
1747,90,25.5
1747,100,26.2
1747,110,26.8
1747,120,27.3
1747,140,28.1
1747,150,28.3
1747,160,28.6
1747,190,29.2
1747,220,29.5
1747,230,29.3
1747,240,29.2
1747,250,29
1747,260,28.9
1747,270,28.7
1747,350,27.9
2609,0,0
2609,10,0
2609,20,0.7
2609,30,2.7
2609,50,7.9
2609,60,10.6
2609,70,13.2
2609,80,15.6
2609,90,17.9
2224,0,0
2224,10,0
2224,20,0.7
2224,30,6.3
2224,40,24.1
2224,50,59.6
2224,60,113.2
2224,70,179.5
2224,80,252.9
2224,90,329.3
2224,100,405.1
2224,110,477.7
2224,120,545
2224,130,605.6
2224,140,658.6
2224,150,703.4
2224,160,740
2224,170,768.3
2224,180,788.7
2224,190,801.7
2224,200,804.6
2224,210,799.1
2224,220,791.5
2224,230,788.1
2224,240,784.6
2224,290,767.6
2224,299,764.5
1347,0,0
1347,10,0
1347,20,0.7
1347,30,3
1347,40,6
1347,50,9.2
1347,60,12.3
1347,80,18.3
1347,90,21
2164,0,0
2164,10,0
2164,20,0.7
2164,30,35.2
2164,40,91.3
2164,50,152.4
2164,60,211
2164,70,265.9
2164,80,313.8
2164,90,357.7
2164,100,399.5
2164,110,436.6
2164,120,471.3
2164,130,503.1
2164,140,532.5
856,0,0
856,10,0
856,20,0.7
856,30,6.3
856,40,24.1
856,50,59.6
856,60,113.2
856,70,179.5
856,80,252.9
856,90,329.3
856,100,405.1
856,110,477.7
856,120,545
856,130,605.6
856,140,658.6
856,150,703.4
856,160,740
856,170,768.3
856,180,788.7
856,190,801.7
856,200,804.6
856,210,799.1
856,220,791.5
856,230,788.1
856,240,784.6
856,290,767.6
856,299,764.5
2350,0,0
2350,10,0
2350,20,0.8
2350,30,3.7
2350,40,7.3
2350,50,11.2
2350,60,15
2350,70,18.7
2350,80,22.3
2350,90,25.6
1738,0,0
1738,10,0
1738,20,0.8
1738,30,5.1
1738,40,15.5
1738,50,32.9
1738,60,56.2
1738,70,82.4
1738,80,109.5
1738,90,136.1
1738,100,161.3
1738,110,184.3
1738,120,204.9
1738,130,222.6
1738,140,237.4
1738,150,249.4
1738,160,258.5
1738,170,264.9
1738,180,268.8
1738,190,270.5
1738,200,269.8
1738,210,268
1738,220,266.9
1738,290,258.5
1738,299,257.4
1652,0,0
1652,10,0
1652,20,0.8
1652,30,39
1652,40,101.5
1652,50,169.7
1652,60,234.8
1652,70,295.9
1652,80,349.2
1652,90,397.9
1652,100,444.5
1652,110,485.8
1652,120,524.3
1652,130,559.7
1652,140,592.5
320,0,0
320,10,0
320,20,0.8
320,30,8.9
320,40,15.4
320,50,19.1
320,60,21.6
320,70,23.2
320,80,24.6
320,90,25.5
320,100,26.2
320,110,26.8
320,120,27.3
320,140,28.1
320,150,28.3
320,160,28.6
320,190,29.2
320,220,29.5
320,230,29.3
320,240,29.2
320,250,29
320,260,28.9
320,270,28.7
320,350,27.9
2608,0,0
2608,10,0
2608,20,1
2608,30,4.3
2608,40,8.3
2608,60,16.9
2608,70,21
2608,80,24.8
2608,90,28.3
2515,0,0
2515,10,0
2515,20,1
2515,30,7.1
2515,40,14.7
2515,50,22.4
2515,60,29.3
2515,70,35.6
2515,80,41.7
2515,90,47.3
2515,100,52.7
2424,0,0
2424,10,0
2424,20,1
2424,30,5.1
2424,40,13.8
2424,50,27.1
2424,60,44
2424,70,62.4
2424,80,81.1
2424,90,99.4
2424,100,116.5
2424,110,132.1
2424,120,145.8
2424,130,157.6
2424,140,167.3
2424,150,175
2424,160,180.7
2424,170,184.6
2424,180,186.8
2424,190,187.4
2424,200,186.5
2424,210,184.8
2424,220,183.7
2424,230,182.4
2424,240,181.2
2424,260,178.6
2424,270,177.4
2424,280,176.1
2424,290,174.9
2424,299,173.8
2111,0,0
2111,10,0
2111,20,0.9
2111,30,46.6
2111,40,121.1
2111,50,202.2
2111,60,279.8
2111,70,352.6
2111,80,416
2111,90,474.3
2111,100,529.8
2111,110,579
2111,120,624.8
2111,130,667
2111,140,706.1
1873,0,0
1873,10,0
1873,20,0.9
1873,30,5
1873,50,14.4
1873,70,22.6
1873,80,26.4
1873,90,30
1534,0,0
1534,10,0
1534,20,0.9
1534,30,14.9
1534,40,35.6
1534,50,56.7
1534,60,78
1534,70,96.6
1534,80,113.3
1534,90,129.3
1534,100,143.8
1534,110,157.2
1534,120,169.7
1534,130,180.9
2232,0,0
2232,10,0
2232,20,1.1
2232,30,22.6
2232,40,58.8
2232,50,98.8
2232,60,141.4
2232,70,182.9
2232,80,219.6
2232,90,256.7
2232,100,290.5
2232,110,321.4
2232,120,350.2
2232,130,377.1
2232,140,401.2
2232,150,423.4
2232,160,443.1
2112,0,0
2112,10,0
2112,20,1.1
2112,30,56.5
2112,40,146.7
2112,50,245
2112,60,339.2
2112,70,427.4
2112,80,504.2
2112,90,574.9
2112,100,642.2
2112,110,701.8
2112,120,757.4
2112,130,808.5
2112,140,855.9
862,0,0
862,10,0
862,20,1.1
862,30,23
862,40,59.8
862,50,100.5
862,60,143.8
862,70,185.9
862,80,223.3
862,90,261.1
862,100,295.4
862,110,326.9
862,120,356.2
862,130,383.4
862,140,408.2
862,150,430.4
862,160,450.8
1168,0,0
1168,10,0
1168,20,0.9
1168,30,46.4
1168,40,120.5
1168,50,201.2
1168,60,278.6
1168,70,351.1
1168,80,414.2
1168,90,472.1
1168,100,527.4
1168,110,576.5
1168,120,622.1
1168,130,664
1168,140,703
611,0,0
611,10,0
611,20,0.9
611,30,4.2
611,40,9.1
611,50,14.6
611,60,19.9
611,70,24.6
611,80,28.2
611,90,30.9
611,100,32.8
611,110,34.1
611,120,34.9
611,130,35.3
611,140,35.4
611,150,35.3
611,160,34.9
611,170,34.4
611,190,33
611,200,32.2
611,210,31.3
611,220,30.3
611,230,29.4
611,240,28.4
611,250,27.5
611,260,26.9
611,270,26.5
611,280,25.9
611,290,25.4
611,299,24.9
239,0,0
239,10,0
239,20,0.8
239,30,3.5
239,40,6.8
239,60,13.8
239,70,17.2
239,80,20.3
239,90,23.2
1874,0,0
1874,10,0
1874,20,0.6
1874,30,3.2
1874,40,6.1
1874,50,9.1
1874,70,14.3
1874,80,16.7
1874,90,18.9
461,0,0
461,10,0
461,20,0.6
461,30,3.1
461,50,8.9
461,60,11.5
461,70,14
461,90,18.6
143,0,0
143,10,0
143,20,0.6
143,30,2.6
143,70,13
143,80,15.3
143,90,17.5
2426,0,0
2426,10,0
2426,20,0.5
2426,30,2.5
2426,40,6.9
